date	label	text
 2020 Mar 28 03:27:33	2	RT @tirta_hudhi: KALIAN JANGAN CUEK ! ITALIA SUDAH 1000 meninggal / days. Jenaza dimana2. Tenaga medis sudah kalah di sana. Even dibantu ch…
 2020 Mar 28 03:27:33	1	RT @eugenegu: So it’s official. We’re number one in the world for coronavirus cases, even surpassing China which has more than 4 times as m…
 2020 Mar 28 03:27:33	2	"RT @benshapiro: 1. The US is undoubtedly NOT #1 in terms of actual coronavirus cases. China has been lying.
2. Increased diagnoses of coron…"
 2020 Mar 28 03:27:33	2	"RT @idtodayco: Agar Penanganan Covid-19 Efektif, Roy Suryo: Stop TKA China Serta Pecat Menteri dan Jubir Yang Ngaco
https://t.co/Qe9lFm0EMP"
 2020 Mar 28 03:27:33	1	"RT @atikamldd: Hanta Virus

Virus yang muncul dari China setelah Covid-19

------Share early before ada hoax https://t.co/Q0aVEawkCL"
 2020 Mar 28 03:27:33	1	RT @bancha333: ด่วน! สหรัฐมีผู้ติดเชื้อไวรัสโคโรนาทะลุ 100,000 คน เป็นประเทศแรกของโลก และทำสถิติจำนวนผู้ติดเชื้อใหม่ใน 24 ชม.มากที่สุดในโลก…
 2020 Mar 28 03:27:33	1	A riot erupted on March 27 on a bridge connecting China’s Jiangxi Province and the virus epicenter of Hubei, where… https://t.co/eOU4KkAhWv
 2020 Mar 28 03:27:33	1	RT @tirta_hudhi: KALIAN JANGAN CUEK ! ITALIA SUDAH 1000 meninggal / days. Jenaza dimana2. Tenaga medis sudah kalah di sana. Even dibantu ch…
 2020 Mar 28 03:27:33	2	RT @RealMattCouch: How many of you are smart enough to understand that China stopped testing people?
 2020 Mar 28 03:27:33	1	RT @rivasmitchelle: The US has more cases than China and Italy cause y’all can’t fucking stay home!!! Stop getting together to fkn drink!!!…
 2020 Mar 28 03:27:33	2	RT @jenniferatntd: Lots of videos here! Fights burst out when people from #Hubei not allowed to enter #Jiangxi. My prediction: #CCP will lo…
date	label	text
 2020 Mar 28 03:27:47	1	"RT @petrogustavo: Vamos hacia una crisis hospitalaria que comenzará en Bogotá 

Duque debe hacer todo el esfuerzo posible por adquirir ya,…"
 2020 Mar 28 03:27:47	2	@ShannonBream There’s riots going on in China.
 2020 Mar 28 03:27:47	1	RT @jorgeramosnews: Por favor, vean la manera en que suben los casos en Estados Unidos. Hay más que en China. Este gobierno se equivocó gar…
 2020 Mar 28 03:27:47	2	RT @TheSun: Doctors in China say 14% of ‘recovered’ patients test positive AGAIN days later raising fears there is no immunity https://t.co…
 2020 Mar 28 03:27:47	2	"Hi everyone 
Would you think abouted?
I think,
Covid-19( world war 3)
China vs usa."
 2020 Mar 28 03:27:46	2	@syahredzan Kenapa kerajaan ph memandang rendah isu ini dulu.. kononnya jgn diskriminasi pelancong china.. bukankah rakyat dah bagitau...
 2020 Mar 28 03:27:46	2	@Trashqueen_01 Now there are more cases in the US than in China!!!
 2020 Mar 28 03:27:46	2	RT @robbystarbuck: @HillaryClinton You’re even more despicable than I thought. You’re parroting Communist China’s propaganda during a globa…
 2020 Mar 28 03:27:46	1	"RT @CATERINAV: #27Mar  CHINA cierra sus fronteras para evitar contagios de coronavirus desde el exterior. 

SI LO HUBIERAN HECHO ANTES....O…"
 2020 Mar 28 03:27:46	2	@billthebutcher2 @thedoggeneral1 @realDonaldTrump When did he call it hoax? Did Schumer call him racist for closing… https://t.co/LRPdbdjgpw
 2020 Mar 28 03:27:46	2	@kamutaugaksi punya darah china
 2020 Mar 28 03:27:46	2	RT @EnggalPMT: Sedari awal w bilang, jangan sampai rakyat ngamuk, masih aja ngirim TKA China. Pihak keamanan udah jadi Jongos Anjing Peking…
 2020 Mar 28 03:27:45	2	RT @MarshaBlackburn: “Sen. Marsha Blackburn (R-TN) offered tough talk on China, including its role in spreading a virus that has killed tho…
 2020 Mar 28 03:27:45	1	RT @PublimetroChile: Italia reporta 969 muertos por #coronavirus en las últimas 24 horas: la mayor cifra de fallecidos en un día desde el i…
 2020 Mar 28 03:27:45	2	RT @FemmeFatalesQ: We have just confirmed what we learned from our govt sources in #china several days ago: china has closed it's borders t…
 2020 Mar 28 03:27:45	2	@RealMexiNiggy Wonder why they never feature more obscure countries for more than little tidbits. Eclectic types of… https://t.co/2dUbRlei5U
 2020 Mar 28 03:27:45	2	"#Corona
Xi Jinping mengatakan, China akan mendukung AS tetapi juga meminta Washington untuk mengambil langkah konkr… https://t.co/LehgEd04zh"
 2020 Mar 28 03:27:45	0	RT @tirta_hudhi: KALIAN JANGAN CUEK ! ITALIA SUDAH 1000 meninggal / days. Jenaza dimana2. Tenaga medis sudah kalah di sana. Even dibantu ch…
 2020 Mar 28 03:27:45	2	RT @seanmdav: Claiming China “flattened the curve” and ignoring that China stopped testing makes as much sense as saying you can cool your…
 2020 Mar 28 03:27:45	2	"@kavita_krishnan @SrBachchan Why don't you come out on road for protest against #ChinaVirus???

Its #ChinaVirus cre… https://t.co/CSQQcx7meQ"
 2020 Mar 28 03:27:45	2	"RT @QBlueSkyQ: Trump rips Fed: 'Who is our bigger enemy,' Powell or China's Xi? #EndThe #Fed 
https://t.co/EtXUTdTG78
#QAnon #FridayFeeling"
 2020 Mar 28 03:27:45	2	RT @seemasirohi: Italians are angry with China and its relentless campaign: #mustread piece by ⁦@francescam63⁩. She is an Italian journalis…
 2020 Mar 28 03:27:45	2	@FischerSumon @WHO @PMOIndia Whole world is suffering from this disease but china almost recovered most of their infected patients. How?
 2020 Mar 28 03:27:45	1	RT @bancha333: ด่วน! สหรัฐมีผู้ติดเชื้อไวรัสโคโรนาทะลุ 100,000 คน เป็นประเทศแรกของโลก และทำสถิติจำนวนผู้ติดเชื้อใหม่ใน 24 ชม.มากที่สุดในโลก…
 2020 Mar 28 03:27:45	1	El hostion se ha escuchado aquí y en China
 2020 Mar 28 03:27:45	1	RT @Marco_Teruggi: Los militares rusos iniciaron su trabajo en Bérgamo, la zona más afectada por el #COVID2019 en #Italia -ya hay más de 8.…
 2020 Mar 28 03:27:45	2	RT @ltlgcoach: A sleeping giant woke up thanks to China. Under ⁦@realDonaldTrump⁩ the free market will grow America to greatness again. Bri…
 2020 Mar 28 03:27:45	2	RT @WBYeats1865: #China A police car was overturned by Hubei citizens during the protest. 8/ https://t.co/Dz6CrMiSzv
 2020 Mar 28 03:27:45	2	RT @an_untamed: HOW FUCKING STUPID IS THIS?? The US has more cases than China!!! KEEP the 2,500 US troops out of Australia and The Northern…
 2020 Mar 28 03:27:45	0	"https://t.co/fkQmAncuzM
A New York Times op-ed, “The Road to Coronavirus Hell Was Paved By Evangelicals,” written b… https://t.co/Nd35tzyyrd"
 2020 Mar 28 03:27:45	2	RT @NazarSIRAAceh: How Vietnam Learned From China’s Coronavirus Mistakes – The Diplomat https://t.co/LFlHbMtCQs
 2020 Mar 28 03:27:45	1	"RT @AJBarriosM: En EEUU la prensa detuvo el Coronavirus?
🙄🙄🙄🙄 https://t.co/rcDL3g23tD"
 2020 Mar 28 03:27:45	1	@Luis_LMHS @lvmfvh @bettymmar 🤔😏La superficie de China es 9.597 millones de Km2. En cambio la de Argentina es 2.78 millones de Km2
 2020 Mar 28 03:27:44	2	mano que surreal esse lance do coronavirus...pensar que quando ele surgiu ngm nem deu bola, tava so la na china e a… https://t.co/miVwN3BBij
 2020 Mar 28 03:27:44	0	"RT @YoungOtutu: While the Reps are taking delivery of 400 brand new Toyota Camry 2020, worth $25,000+ each.

The govt is finding it difficu…"
 2020 Mar 28 03:27:44	2	"China has Antidote of Corona Virus Why don't International Community put pressure on China to share Antidote.

Be u… https://t.co/a66okOVVna"
 2020 Mar 28 03:27:44	0	"RT @higginsdavidw: A European source appalled by the staging of Chinese aid: ""When we sent aid to them, they asked us to be discreet, they…"
 2020 Mar 28 03:27:44	2	"RT @comradealexia: No, China did not “cover up” anything about the coronavirus. That’s Western propaganda. 

It’s called COVID-19 because i…"
 2020 Mar 28 03:27:44	2	"RT @Anggraini_4yu: Di Negara dg PRESIDEN BODOH

Kematian karena VIRUS CHINA Tertinggi
Tim Medis Mayoritas Menggunakan JAS HUJAN 10 Rb - an…"
 2020 Mar 28 03:27:44	2	@Kabktb @bike_pusher @scumbag_2 @ElCapitanMarve1 @redsteeze @seanmdav @KenDilanianNBC @NBCNews @DNC SAD!  You are t… https://t.co/EBEKvdFnnp
 2020 Mar 28 03:27:44	2	"RT @AnujAmbedkar_M: चाइना का खेल समझिए
WHO का DG (DR. Tedros Adhanom Ghebreyesus) ये इथोपिया के है
जंहा China का अच्छा business है इथोपिया…"
 2020 Mar 28 03:27:44	1	@FannyVG50 Ahora dicen que es al revés: que es una telible venganza china contea EU!! Ni-hao! 👋🏻 🤦🏻‍♂️
 2020 Mar 28 03:27:44	0	@beltrandelrio No han tenido suerte las potencias mundiales que no escatiman recursos,  mucho menos México que los… https://t.co/CnU49COcvh
 2020 Mar 28 03:27:44	0	"RT @bennyjohnson: What a disgusting display by our corporate media.

They dutifully repeat communist propaganda at our President who is fig…"
 2020 Mar 28 03:27:44	2	RT @tirta_hudhi: KALIAN JANGAN CUEK ! ITALIA SUDAH 1000 meninggal / days. Jenaza dimana2. Tenaga medis sudah kalah di sana. Even dibantu ch…
 2020 Mar 28 03:27:44	1	US with 104.205 cases, more than China with 86.498 cases
 2020 Mar 28 03:27:44	1	RT @Mippcivzla: #EnVivo 🔴 | FGR @TarekWiliamSaab: Se han acrecentado las sanciones para no permitir que el Estado venezolano compre medicin…
 2020 Mar 28 03:27:43	0	@diariopanorama En serio? Ya va pero, no es ESTADOS UNIDOS el país que superó a China en cantidad de contagiados y… https://t.co/NITBYOoQUE
 2020 Mar 28 03:27:43	0	"RT @iosu_blanco: Infórmate bien, ""consume"" información oficial.

#Covid_19 #CoronaVirus #Covid19 #EsteVirusLoParamosUnidos
@opsoms @guardia…"
 2020 Mar 28 03:27:43	2	I’m arguing with a Dr who is telling me Trump is Satan for suggesting we try and see if Hydroxy &amp; Zpak can work &amp; s… https://t.co/27F9NmtkKt
 2020 Mar 28 03:27:43	2	"RT @nobi: 中国で広まりつつある新しい感染症：ハンタウィルス
fakeじゃないか調べてたらNewsweekでも取り上げてる。ただネズミなどげっ歯類が広げてるらしいから清潔な地域は大丈夫!?

What is hantavirus? Man in China tests…"
 2020 Mar 28 03:27:43	1	RT @dbongino: This is the same guy who called the travel ban from China “xenophobic.” Yep, same guy. 👇🏻👇🏻👇🏻
 2020 Mar 28 03:27:43	2	@MatiasReggiardo No. Ni los de China, ni los nuestros.
 2020 Mar 28 03:27:43	2	RT @Vikram_Sood: Coronavirus Pandemic: Should China Be Held Responsible for Corona And Made to Pay War Damages? | OPINION From ⁦@francescam…
 2020 Mar 28 03:27:43	2	"RT @ani_digital: Spain sends back China's coronavirus testing kits after they fail to work

Read @ANI Story | https://t.co/xmU0O3BNBc https…"
 2020 Mar 28 03:27:43	2	"RT @dcgomez: Tan tierno @JuanDiegoAlvira diciendo ""China es un ejemplo"" ejemplo de qué? Invadieron al mundo con un virus mortal, ocultando…"
 2020 Mar 28 03:27:43	2	@k_mirai_luv え、行きたい。連れてって
 2020 Mar 28 03:27:43	0	"RT @benshapiro: 1. The US is undoubtedly NOT #1 in terms of actual coronavirus cases. China has been lying.
2. Increased diagnoses of coron…"
 2020 Mar 28 03:27:43	0	RT @TruthAbtChina: There are MASSIVE protests developing right now on the Jiujiang Yangtze River Bridge that joins the Hubei and Jiangxi pr…
 2020 Mar 28 03:27:43	1	"RT @gudogud: -A Thread-

'Teori Konspirasi Virus Corona (Covid-19), berasal dari Pasar Wuhan Atau Lab dekat pasar Wuhan? Atau mungkin senja…"
 2020 Mar 28 03:27:43	1	RT @portonlatino: Si en China y en Corea que tienen experiencia en este tipo de epidemias hacen obligatorio el uso del tapabocas para todos…
 2020 Mar 28 03:27:43	2	@OficialPelitoz Ni la china que me vendia el 9 de enero y viernes santo estA vendiendo #ModoSad
 2020 Mar 28 03:27:43	0	@SnowyNyanKitty China has a billion more people than the US
 2020 Mar 28 03:27:42	0	RT @jimiecheng: Berita terlepas pandang: KKM menjangkakan gelombang ke-3 hasil dari warga Malaysia yang pergi bercuti waktu cuti sekolah be…
 2020 Mar 28 03:27:42	2	RT @tirta_hudhi: KALIAN JANGAN CUEK ! ITALIA SUDAH 1000 meninggal / days. Jenaza dimana2. Tenaga medis sudah kalah di sana. Even dibantu ch…
 2020 Mar 28 03:27:42	2	"RT @TrumpWarRoom: The coronavirus originated in Wuhan, China.

Joe Biden just referred to it as the ""Luhan"" virus.

He has no clue what we'…"
 2020 Mar 28 03:27:42	2	https://t.co/Tc4XFL9lHP
 2020 Mar 28 03:27:42	0	"RT @comradealexia: No, China did not “cover up” anything about the coronavirus. That’s Western propaganda. 

It’s called COVID-19 because i…"
 2020 Mar 28 03:27:42	2	"RT @RealGeneralZod: Congress put a pay raise in the China Virus bill.

If these are not the worst creatures on the planet, show your Genera…"
 2020 Mar 28 03:27:42	2	"#FuckGM
They are OVER in my book- never again should they get ANY contract from any public entity!
They closed… https://t.co/oMRth8qhO2"
 2020 Mar 28 03:27:42	2	"RT @Entow1jaya: Ditengah Darurat Covid-19, PT BSM Malah Datangkan WNA dari China
https://t.co/kJlWtKfJFk 

Ini long Down namanya bukan lock…"
 2020 Mar 28 03:27:42	2	"RT @kevinonchina: Someone told me 「美国加油」(""Stay strong, America!"") was  banned on Weibo (China's version of Twitter). I thought they were jo…"
 2020 Mar 28 03:27:42	1	"RT @Dennysiregar7: Amerika minta bantuan China. China dibantu banyak negara. Israel Palestina saling menolong. Iran minta bantuan IMF.

Pad…"
 2020 Mar 28 03:27:42	1	RT @SariArhoHavren: Inside China’s controversial mission to reinvent the internet:”Of course [China] wants a technological infrastructure t…
 2020 Mar 28 03:27:42	2	RT @ChinaEmbArg: #Chinayuda | Hoy los primeros envíos de insumos sanitarios de #China, anunciados por el embajador Zou Xiaoli, llegaron a l…
 2020 Mar 28 03:27:42	2	RT @jorgeramosnews: Por favor, vean la manera en que suben los casos en Estados Unidos. Hay más que en China. Este gobierno se equivocó gar…
 2020 Mar 28 03:27:42	2	RT @TimRunsHisMouth: To anyone paranoid that we have the highest COVID-19 confirmed cases of any country... China, Iran, and Russia lie.…
 2020 Mar 28 03:27:42	0	"RT @Bruno062418: Harvard researchers charged with smuggling 21 vials of research from USA to Wuhan China.
The DAY BEFORE POTUS shut down tr…"
 2020 Mar 28 03:27:42	0	RT @patton6966: Is this the end of an Evil regime? Is God about to free the Spiritually oppressed people of China? I believe he is! This is…
 2020 Mar 28 03:27:42	1	RT @tirta_hudhi: KALIAN JANGAN CUEK ! ITALIA SUDAH 1000 meninggal / days. Jenaza dimana2. Tenaga medis sudah kalah di sana. Even dibantu ch…
 2020 Mar 28 03:27:41	2	"RT @Justsaytruthnow: @trump_noodle Mardi Gras was Feb 25. The ""WHO"" declared a global health emergency on Jan 30th. @POTUS ban travel to an…"
 2020 Mar 28 03:27:41	2	RT @jorgeramosnews: Por favor, vean la manera en que suben los casos en Estados Unidos. Hay más que en China. Este gobierno se equivocó gar…
 2020 Mar 28 03:27:41	2	https://t.co/dfbDoYBdLr
 2020 Mar 28 03:27:41	1	RT @TimRunsHisMouth: Raise your hand if you know China lies. 🙋‍♂️🙋‍♂️🙋‍♂️
 2020 Mar 28 03:27:41	1	@___diablita You do understand china has no freedom of speech,press, assembly, they are not allowed to have interne… https://t.co/KMpafWpD4Z
 2020 Mar 28 03:27:41	1	@dupont16141315 Might want to list your inventory and stock supply with total count to contact state officials or l… https://t.co/wPzvGyz7mF
 2020 Mar 28 03:27:41	2	RT @jorgeramosnews: Por favor, vean la manera en que suben los casos en Estados Unidos. Hay más que en China. Este gobierno se equivocó gar…
 2020 Mar 28 03:27:41	2	🇨🇳🇲🇲The donation, including 5,000 protective clothing, 5,000 pieces of N95 respirators and 200,000 pieces of surgic… https://t.co/MyFbe3YIkd
 2020 Mar 28 03:27:41	2	Essa praga não tem foto mas ele é esperto, legal e muito bonitinho, tem duas covinhas na bochecha que dá vontade de… https://t.co/1xjTofxIOv
 2020 Mar 28 03:27:41	2	RT @alx: @chrislhayes So, just to be clear, you believe China?
 2020 Mar 28 03:27:41	0	#China #coronavirus The American #Economy will SOON COLLAPSE.  All of our #Dollars, #Money, #bitcoin, #crypto,… https://t.co/CIqoTDjb69
